,ORIGINAL_commentText,commentText,Label
5835,عم يحكى ع الشوفير انو بشع  مابيعرف انو هوى عار  وبكفى انو الشفير محافظ ع رجولتو ومو متحول شقفه  تافه الله يخلصنا من هل اشكال بقا مع انى سوريه  بس هاد الواطى مابمثل الشعب العراقى لانو كلنا منعرف شو يعنى عراقى !  !  والله يفرجها علينا وعليكون وع جميع اممه  محمد .  .  😩💔,عم يحكى ع الشوفير انو بشع  مابيعرف انو هوى عار  وبكفى انو الشفير محافظ ع رجولتو ومو متحول شقفه  تافه الله يخلصنا من هل اشكال بقا مع انى سوريه  بس هاد الواطى مابمثل الشعب العراقى لانو كلنا منعرف شو يعنى عراقى !  !  والله يفرجها علينا وعليكون وع جميع اممه  محمد .  .  😩💔,P
5836,عم يخونى التعبير بصراحه  منى عارف شو بدى اكتب  .  .  . بعيدا عن القرف الى شفتو ولو قرف ايش قرف قليله  اقسم بالله فى محل لما كنت بشوف الفيديو حسيت راح اتقيى بعتذر اكيد  .  .  . ليئك والله عيب العراق العراق بلد رجال بلد الله يرحمه اطور بهجت  بلد الله يرحمه خمائل محسن بلد منتظر الزيدى الى وصلت الجزمه  تبعو لمتحف اللوفر محدء بالعالم عمل الى عملو البطل منتظر الزيدى بلد الحضارات  بلد العراقه  والاصاله   .  . هيك شى مارح قول عنو بشر مستحيل هاد الى شفتو يمثل العراق  .  .  . لالالالالا انت اتمثل من دعمك وهربك وجعل منك بائعه  هواء او باع هواء ايها الداعر ليئك  جزمه  طفل عراقى  اتخليها تاج ع راسك هيك اشياء لا يمثلو اى بلد نهائيا  .  .  .  . وصلنا ليوم القيامه  هدول علامات قيام الساعه  اقسم بالله بتمنى يوم القيامه  كرمال مابشوف هيك اشياء  .  .  . انتبهتو على شى من هيفاء ماجك الى كاتولينا الى  .  .  . هاد الى مسمى حالك ساره   .  .  . الكل شبه بعض شو الدكتور يعمل نسخه  وحده  لكل قالب للكل هدول المفروض ينحط عليهم علامه   مثل اى سلعه  للبيع وحياه  الله حتى الاسماء حرامات فيهم ساره  وهيفاء ومابعرف شو وين الحلم العربى وين الوطن العربى اقسم بالله لا اخليك اتسف الدم قدام الكاميره  هلئ عرفت شو صار مع جيفاء ماجيك روح اسئل يا حتى حيوان حرمات عليك كل الحيوانات نستفيد منها حتى الى بتذى وبتقتل  .  .  .  .  . كل هدول من صنع اسرائيل كرمال يطهرو انفسهم ويقالو هدول العرب  كلن هيك  العتب مش عليك العتب على بينشر هيك اشياء يا عمى حاج لا تنزل هيك اشياء دخليك  والله اتعرينا اتعرينا ليئك العراق عم بيموت كل ويوم شى الف زلمه  كرمال هيك اشياء والله خاره   .  .  . اقسم بالله للمره  الثانيه  لا اخليك اتسف التراب من تمك وبتشوف هلئ لو كنت مخبى وين ماكنت بجيبك  .  .  .  . روحو اعملو الى بدكن بس على العلن الله يعلنكم  حسبى الله ونعم الوكيل  .  .  .  . مابعرف شوبدى اكتب بدى قطعو هيك بطريقه  بفش غلى منو بس والله  بكره  بورجيك انت وامثالكك يا نجس  اتفوووووووووووووووووووووووووووووووووووووووووو يا نجس,عم يخونى التعبير بصراحه  منى عارف شو بدى اكتب  .  .  . بعيدا عن القرف الى شفتو ولو قرف ايش قرف قليله  اقسم بالله فى محل لما كنت بشوف الفيديو حسيت راح اتقيى بعتذر اكيد  .  .  . ليئك والله عيب العراق العراق بلد رجال بلد الله يرحمه اطور بهجت  بلد الله يرحمه خمائل محسن بلد منتظر الزيدى الى وصلت الجزمه  تبعو لمتحف اللوفر محدء بالعالم عمل الى عملو البطل منتظر الزيدى بلد الحضارات  بلد العراقه  والاصاله   .  . هيك شى مارح قول عنو بشر مستحيل هاد الى شفتو يمثل العراق  .  .  . لالالالالا انت اتمثل من دعمك وهربك وجعل منك بائعه  هواء او باع هواء ايها الداعر ليئك  جزمه  طفل عراقى  اتخليها تاج ع راسك هيك اشياء لا يمثلو اى بلد نهائيا  .  .  .  . وصلنا ليوم القيامه  هدول علامات قيام الساعه  اقسم بالله بتمنى يوم القيامه  كرمال مابشوف هيك اشياء  .  .  . انتبهتو على شى من هيفاء ماجك الى كاتولينا الى  .  .  . هاد الى مسمى حالك ساره   .  .  . الكل شبه بعض شو الدكتور يعمل نسخه  وحده  لكل قالب للكل هدول المفروض ينحط عليهم علامه   مثل اى سلعه  للبيع وحياه  الله حتى الاسماء حرامات فيهم ساره  وهيفاء ومابعرف شو وين الحلم العربى وين الوطن العربى اقسم بالله لا اخليك اتسف الدم قدام الكاميره  هلئ عرفت شو صار مع جيفاء ماجيك روح اسئل يا حتى حيوان حرمات عليك كل الحيوانات نستفيد منها حتى الى بتذى وبتقتل  .  .  .  .  . كل هدول من صنع اسرائيل كرمال يطهرو انفسهم ويقالو هدول العرب  كلن هيك  العتب مش عليك العتب على بينشر هيك اشياء يا عمى حاج لا تنزل هيك اشياء دخليك  والله اتعرينا اتعرينا ليئك العراق عم بيموت كل ويوم شى الف زلمه  كرمال هيك اشياء والله خاره   .  .  . اقسم بالله للمره  الثانيه  لا اخليك اتسف التراب من تمك وبتشوف هلئ لو كنت مخبى وين ماكنت بجيبك  .  .  .  . روحو اعملو الى بدكن بس على العلن الله يعلنكم  حسبى الله ونعم الوكيل  .  .  .  . مابعرف شوبدى اكتب بدى قطعو هيك بطريقه  بفش غلى منو بس والله  بكره  بورجيك انت وامثالكك يا نجس  اتفوووووووووووووووووووووووووووووووووووووووووو يا نجس,P
5837,عمت عينج يارغده الزفت اى تحسن ا دكول عليه الاطفال حالهم من اسوء الى الا سوء فى العراق الطفل بل عراق من يتمرض ويروح للمستشفى ما يلكه دواء والتعليم زفت بل عراق والله العضيم التعليم فى وقت صدام احسن بكثير ياجاهله,عمت عينج يارغده الزفت اى تحسن ا دكول عليه الاطفال حالهم من اسوء الى الا سوء فى العراق الطفل بل عراق من يتمرض ويروح للمستشفى ما يلكه دواء والتعليم زفت بل عراق والله العضيم التعليم فى وقت صدام احسن بكثير ياجاهله,P
5838,عمت عينك اى والله  كبر لفك يا زمال,عمت عينك اى والله  كبر لفك يا زمال,P
5839,عمر الفجره عمرها ما بتخاف وبعدين مالك ومال اسيادك وكمان انتى طلعه تفضحى وتكسفى نفسك,عمر الفجره عمرها ما بتخاف وبعدين مالك ومال اسيادك وكمان انتى طلعه تفضحى وتكسفى نفسك,P
5840,عمرك يعنى اصلا انتى وحده  شرموطه  هههه,عمرك يعنى اصلا انتى وحده  شرموطه  هههه,P
5841,عمركم شفتوا انسان فاشل يتهاجم طبعا لا الهجوم دائما على الناجحين,عمركم شفتوا انسان فاشل يتهاجم طبعا لا الهجوم دائما على الناجحين,N
5842,عمرها ما دايقتو اه 😂😂😂😂😂 وكمان مش واثق اوففف😂😂😂😂😂😂😂😂,عمرها ما دايقتو اه 😂😂😂😂😂 وكمان مش واثق اوففف😂😂😂😂😂😂😂😂,N
5843,عمرى شفت فى حياتى حماره  بهذا الكل لا علاقه  لها بتاتا بالبنى ادمين يا بغله  شوفى اسطبل و نامى فيه و كونى فى لجنه  حكام الاحمره,عمرى شفت فى حياتى حماره  بهذا الكل لا علاقه  لها بتاتا بالبنى ادمين يا بغله  شوفى اسطبل و نامى فيه و كونى فى لجنه  حكام الاحمره,P
5844,عمرى ماشفت غباء مثل كذا اغبئ انسانه فى الحياه,عمرى ماشفت غباء مثل كذا اغبئ انسانه فى الحياه,P
